Iteration	Posterior	Likelihood	Prior	br_lens[1]	br_lens[2]	br_lens[3]	br_lens[4]	br_lens[5]	br_lens[6]	br_lens[7]	br_lens[8]	br_lens[9]	br_lens[10]	br_lens[11]	br_lens[12]	br_lens[13]	br_lens[14]	br_lens[15]	br_lens[16]	br_lens[17]	br_lens[18]	br_lens[19]	br_lens[20]	br_lens[21]	br_lens[22]	br_lens[23]	br_lens[24]	br_lens[25]	br_lens[26]	br_lens[27]	br_lens[28]	br_lens[29]	br_lens[30]	br_lens[31]	br_lens[32]	br_lens[33]	br_lens[34]	br_lens[35]	br_lens[36]	br_lens[37]	br_lens[38]	br_lens[39]	br_lens[40]	br_lens[41]	br_lens[42]	br_lens[43]	TL
6630	-15806.2	-15815.38	9.189682	0.115513	0.103216	0.0786465	0.110709	0.119852	0.0970036	0.140507	0.0932476	0.0968137	0.171098	0.0795715	0.0675862	0.0840906	0.0732276	0.119196	0.137364	0.133423	0.118359	0.110598	0.0721667	0.0932273	0.0964501	0.172648	0.0164234	0.0179958	0.0261732	0.0381127	0.00883133	0.0474098	0.0383191	0.0442525	0.0274931	0.0280952	0.035557	0.0787026	0.0350733	0.0213964	0.0423555	0.0434882	0.0539446	0.0366211	0.0361443	0.0376812	3.198582
6640	-15803.09	-15811.87	8.7796	0.118692	0.0942611	0.10452	0.103432	0.0964105	0.0782538	0.116153	0.0936837	0.107003	0.171098	0.0926627	0.0946751	0.113153	0.0884935	0.115872	0.126043	0.13001	0.1121	0.102807	0.0717904	0.0898624	0.0701611	0.177493	0.0209084	0.0261869	0.0243911	0.0259156	0.0128253	0.052941	0.0377103	0.0403248	0.0308147	0.0200853	0.0481297	0.0786524	0.028838	0.027995	0.0585198	0.0487444	0.0573857	0.0381608	0.0524748	0.0399559	3.239591
6650	-15817.24	-15825.7	8.461176	0.128141	0.0942611	0.109481	0.114459	0.0965005	0.0814813	0.126575	0.0767002	0.102181	0.171098	0.0881854	0.101701	0.108552	0.0925382	0.104609	0.122831	0.13001	0.147173	0.109382	0.0687016	0.0722691	0.0854859	0.148662	0.0238403	0.0143625	0.038686	0.0408105	0.0312261	0.0401904	0.0457831	0.0281507	0.0332241	0.0153784	0.0592046	0.0964973	0.0339745	0.0311795	0.0443727	0.0430937	0.0388499	0.0475332	0.0429255	0.0411717	3.271433
6660	-15807	-15815.4	8.402822	0.124471	0.115121	0.0950174	0.0921313	0.104928	0.0825272	0.148963	0.06543	0.100251	0.148495	0.0776731	0.0934816	0.115423	0.0925382	0.130942	0.127538	0.119999	0.107185	0.111801	0.0878018	0.103508	0.0854859	0.165597	0.0234914	0.0349783	0.0314339	0.0375788	0.0283952	0.0479974	0.0292496	0.0305128	0.0166893	0.0157895	0.0488167	0.0921121	0.0285294	0.0448335	0.0388293	0.0504504	0.0558621	0.0443143	0.0379916	0.043106	3.277269
6670	-15806.29	-15815.45	9.16758	0.119577	0.0851241	0.10032	0.112637	0.113878	0.0808076	0.127599	0.0984401	0.112289	0.148495	0.0715278	0.073517	0.101191	0.0925382	0.108795	0.14893	0.127103	0.113399	0.142086	0.0777906	0.0878479	0.0923338	0.165597	0.0193503	0.0229946	0.0299064	0.0178759	0.0232716	0.0445351	0.0291814	0.0479135	0.0144381	0.0315046	0.0558943	0.0581869	0.0272407	0.0366792	0.0385207	0.0430046	0.0336685	0.0501406	0.0308329	0.0438304	3.200793
6680	-15817.12	-15826.05	8.929275	0.11986	0.100587	0.109276	0.123951	0.11716	0.0632856	0.137493	0.0705241	0.0897624	0.164945	0.0732471	0.090332	0.0917405	0.113733	0.118978	0.129972	0.122916	0.0996132	0.142086	0.0842034	0.0903137	0.0732577	0.154298	0.0474106	0.0203998	0.0239095	0.0240981	0.0148387	0.0582883	0.0448236	0.0263947	0.0121178	0.0218006	0.0713857	0.0789729	0.0266924	0.0318906	0.0240879	0.0621654	0.0411205	0.0199425	0.0574809	0.0352685	3.224623
6690	-15811.97	-15821.51	9.538091	0.110859	0.10153	0.0915018	0.110316	0.103749	0.0797164	0.125065	0.0966276	0.105509	0.17914	0.0562014	0.0745703	0.106477	0.0942526	0.116236	0.129972	0.112256	0.121111	0.126363	0.0994685	0.0953811	0.0810119	0.140883	0.0431098	0.0265835	0.0317725	0.0314174	0.0173672	0.044286	0.0263374	0.0353419	0.0165015	0.0306207	0.0422493	0.10429	0.0191369	0.0357063	0.0219877	0.0342353	0.0383709	0.0363495	0.0304031	0.0394782	3.163742
6700	-15807.89	-15816.68	8.791037	0.111448	0.0938259	0.123058	0.116158	0.11969	0.0769149	0.106101	0.0614766	0.0894989	0.205351	0.0788741	0.0830786	0.102095	0.0857766	0.116236	0.135845	0.150157	0.107342	0.102755	0.075479	0.0942059	0.0952065	0.167114	0.0636074	0.0215213	0.0262481	0.0190305	0.0204504	0.054606	0.0236167	0.035287	0.0184478	0.0239228	0.0482238	0.0823432	0.0277718	0.0420209	0.0301269	0.0241934	0.0479769	0.0423888	0.0385149	0.0504635	3.238447
6710	-15806.99	-15816.5	9.511669	0.11715	0.115825	0.0867928	0.122614	0.114353	0.0780823	0.123181	0.0687762	0.104184	0.183798	0.0788741	0.0768161	0.0862789	0.0902753	0.108533	0.116182	0.107516	0.112291	0.135784	0.0900992	0.0900296	0.0973866	0.167114	0.054249	0.0265247	0.0248951	0.019858	0.0130607	0.0649039	0.0287726	0.0245799	0.0224155	0.01306	0.0515052	0.0768982	0.0385413	0.0224204	0.0322306	0.0319693	0.0516484	0.0385871	0.0189377	0.0393911	3.166384
6720	-15803.73	-15812.36	8.63322	0.105222	0.0903787	0.0993153	0.107958	0.122073	0.0953772	0.120859	0.0800962	0.109442	0.170769	0.0653863	0.084706	0.0980783	0.089948	0.108533	0.141636	0.148292	0.123127	0.135145	0.0710816	0.0778456	0.0750115	0.167164	0.0435542	0.0246481	0.012591	0.0298432	0.0217364	0.0471341	0.040945	0.0396834	0.0238096	0.0209828	0.051663	0.10297	0.0279924	0.0359844	0.0489503	0.0249759	0.0373588	0.0441553	0.0431689	0.0446379	3.254229
6730	-15814.53	-15823.95	9.42004	0.0971049	0.107361	0.0947737	0.12406	0.125263	0.0953772	0.109042	0.0592407	0.110479	0.196399	0.071344	0.0594946	0.0935454	0.0801309	0.107856	0.145208	0.110944	0.107383	0.133224	0.0768718	0.0919274	0.086836	0.153821	0.0545383	0.0343917	0.0160148	0.0269651	0.0259682	0.0397451	0.0462381	0.0381391	0.0290324	0.0165564	0.0369298	0.0874986	0.0247385	0.029559	0.035916	0.0299924	0.0383596	0.0329975	0.0460054	0.0482748	3.175547
6740	-15808.72	-15817.14	8.419562	0.12502	0.111801	0.0991319	0.132325	0.123079	0.0918928	0.109972	0.0964876	0.0969171	0.191887	0.0669573	0.0905479	0.0881357	0.0922488	0.138749	0.135226	0.118784	0.10654	0.135858	0.0773682	0.0778067	0.0965598	0.154372	0.053187	0.0177218	0.0156135	0.0276337	0.0318497	0.0488898	0.0325911	0.0426057	0.0133924	0.0268479	0.061098	0.0721239	0.0214071	0.0271957	0.0530864	0.0294855	0.0492899	0.0275094	0.0275478	0.0388494	3.275594
6750	-15812.92	-15822.52	9.606141	0.121134	0.088094	0.0924736	0.115091	0.114636	0.0541493	0.121698	0.0957577	0.0695108	0.184554	0.0855574	0.0788181	0.0868523	0.0910236	0.100823	0.142694	0.129357	0.112524	0.119885	0.0728723	0.0783353	0.0801403	0.152879	0.0561802	0.022945	0.0157876	0.0272667	0.0420022	0.0433631	0.0445792	0.0377998	0.0199859	0.0346476	0.0422202	0.06219	0.040792	0.0193469	0.050742	0.0160042	0.0633154	0.04155	0.039736	0.0476217	3.156937
6760	-15803.01	-15812.12	9.103352	0.131572	0.0882715	0.100177	0.0992257	0.114636	0.0992716	0.138993	0.0644098	0.0994106	0.161263	0.0786947	0.0850341	0.104281	0.0875325	0.123177	0.11687	0.111352	0.118386	0.102645	0.0711725	0.0974943	0.0820337	0.178255	0.0507965	0.0307117	0.0240586	0.026854	0.0214576	0.0621054	0.0274217	0.0429003	0.0229697	0.0230882	0.0538242	0.075487	0.0251984	0.0474862	0.0412158	0.0196064	0.0491752	0.0326007	0.0287771	0.0473219	3.207215
6770	-15809.43	-15817.31	7.879197	0.131572	0.104416	0.0911692	0.110562	0.12545	0.0893016	0.147889	0.0756365	0.0916453	0.199076	0.087203	0.076518	0.0902653	0.112035	0.115119	0.115366	0.122343	0.108537	0.1203	0.0986805	0.0752147	0.0947534	0.171962	0.0433526	0.0254743	0.0238127	0.0227325	0.0155559	0.0833733	0.0244264	0.0455703	0.0184123	0.030564	0.0623588	0.0917472	0.0228852	0.0248403	0.0399075	0.0418769	0.0441006	0.0280587	0.0357771	0.0497879	3.329631
6780	-15808.48	-15817.75	9.267716	0.115045	0.100558	0.112096	0.1068	0.115272	0.0758177	0.121726	0.0690453	0.0960614	0.16137	0.0864082	0.0914545	0.0804172	0.0948899	0.107209	0.122681	0.100245	0.120676	0.11765	0.0980603	0.0907368	0.0728903	0.163616	0.0455428	0.0294479	0.0351451	0.0370997	0.0106434	0.0636355	0.0314555	0.0326383	0.0462963	0.0239614	0.0582253	0.0622956	0.0156606	0.0316344	0.0477724	0.0437602	0.0607574	0.0293047	0.0294619	0.0353154	3.190779
6790	-15809.1	-15818.2	9.096061	0.120661	0.106226	0.106699	0.125962	0.115272	0.0829884	0.102655	0.0903389	0.0894898	0.13547	0.0848118	0.0796894	0.0994968	0.103719	0.102706	0.112149	0.126401	0.1173	0.116166	0.067208	0.109074	0.0884873	0.155697	0.0448921	0.0218977	0.0502971	0.0300988	0.01612	0.0480785	0.0328421	0.0278507	0.03132	0.0300434	0.0520339	0.079085	0.0267702	0.0363901	0.0453669	0.0464944	0.0522271	0.0308374	0.0225943	0.0440371	3.207945
6800	-15807.34	-15816.78	9.440938	0.114665	0.124445	0.0820691	0.0952981	0.116608	0.0784751	0.113962	0.0792401	0.105798	0.153146	0.0836824	0.087023	0.103332	0.0901221	0.098392	0.123646	0.120287	0.126145	0.121806	0.0812867	0.110792	0.0727368	0.165913	0.0627971	0.0138212	0.0365447	0.0219846	0.0140403	0.056858	0.0306825	0.0265613	0.0325986	0.0168381	0.055214	0.0723683	0.0260192	0.0244333	0.0403237	0.0270216	0.0571102	0.0213251	0.0357558	0.05229	3.173457
6810	-15815.09	-15823.9	8.812418	0.132869	0.0974522	0.0940177	0.0977518	0.107922	0.0819418	0.154035	0.0792173	0.10784	0.158796	0.076287	0.0676848	0.128439	0.0840588	0.110783	0.113798	0.151376	0.119625	0.128218	0.0759206	0.115782	0.0923648	0.165913	0.0436668	0.0352539	0.0331617	0.0267096	0.00591243	0.0743935	0.0231796	0.0426503	0.0283426	0.0117226	0.055214	0.0624437	0.0255588	0.025821	0.0515149	0.0211928	0.0302838	0.0229334	0.0324397	0.0418211	3.236309
6820	-15820.01	-15829.01	8.995005	0.144904	0.117624	0.119089	0.0969132	0.120686	0.0696403	0.135603	0.0638597	0.112296	0.190333	0.0813072	0.0781436	0.115833	0.0975248	0.124258	0.121401	0.142951	0.120473	0.133267	0.0584841	0.0772684	0.0820583	0.156814	0.0551842	0.0297893	0.0167726	0.0269257	0.00675668	0.0408052	0.0301717	0.0229024	0.0286956	0.0227256	0.0553877	0.0650274	0.0178352	0.0326477	0.0219733	0.0199126	0.0547824	0.0334599	0.0420626	0.0334996	3.21805
6830	-15809.39	-15818.47	9.077631	0.123716	0.0810871	0.118736	0.107216	0.135416	0.0829338	0.118554	0.0717079	0.115783	0.149933	0.100582	0.0821257	0.0992638	0.10905	0.104987	0.121401	0.132735	0.0912105	0.111282	0.0794079	0.0984417	0.0870578	0.172793	0.0529693	0.018841	0.0252201	0.02643	0.0109955	0.0493203	0.0306733	0.0398699	0.0328565	0.016697	0.0674388	0.064832	0.0249789	0.0246316	0.0394445	0.0368969	0.0405624	0.0362385	0.020759	0.0547103	3.209788
6840	-15807.29	-15816.34	9.050457	0.138266	0.103666	0.0821301	0.107216	0.121248	0.0735581	0.134015	0.0967887	0.0870562	0.158458	0.083063	0.0932977	0.0928646	0.0867012	0.121026	0.112996	0.132735	0.122654	0.121645	0.0794079	0.0997966	0.0722008	0.160731	0.0451222	0.0377373	0.0365455	0.0262814	0.0226933	0.06271	0.0226608	0.0277354	0.0260422	0.0213788	0.0528917	0.0833899	0.0273452	0.0227994	0.0374645	0.0380067	0.0325004	0.0265455	0.0352901	0.0458445	3.212505
6850	-15821.22	-15830.85	9.629897	0.122552	0.0832771	0.0991996	0.0948084	0.137479	0.0874909	0.120817	0.085265	0.113924	0.151156	0.0671993	0.0784941	0.0919349	0.0873274	0.0847076	0.13431	0.144788	0.115823	0.145283	0.0827289	0.0709651	0.0722008	0.158009	0.0396304	0.0270947	0.0320781	0.0426958	0.0122907	0.0465295	0.0507659	0.0359749	0.0283604	0.0140806	0.0460594	0.0767013	0.0228447	0.0288407	0.0363737	0.0347819	0.0486822	0.0375526	0.0219068	0.0415762	3.154561
6860	-15807.56	-15816.07	8.516408	0.108333	0.102099	0.0948593	0.10379	0.100625	0.091394	0.1501	0.0969992	0.0906708	0.169244	0.0741507	0.0890502	0.0912889	0.0979218	0.0986431	0.132524	0.152629	0.110227	0.119936	0.0809389	0.0997597	0.0999854	0.169868	0.0424073	0.0211	0.0425076	0.0481101	0.0124538	0.0496374	0.0418345	0.0357494	0.0238745	0.0355467	0.0487322	0.0902471	0.0168995	0.0314603	0.0326714	0.0247686	0.0429125	0.0322545	0.0312871	0.036419	3.26591
6870	-15808.34	-15817.07	8.730184	0.124771	0.0952168	0.115318	0.0893032	0.131285	0.0648891	0.102375	0.0810215	0.100502	0.169503	0.0861779	0.0944366	0.0914262	0.094948	0.103427	0.160586	0.133818	0.110611	0.133091	0.0809389	0.0997597	0.0833543	0.165895	0.0485885	0.0297014	0.0286656	0.0295057	0.0180943	0.0626339	0.0332922	0.0284494	0.0382351	0.0263655	0.0433457	0.0762505	0.0260428	0.0451934	0.0312567	0.0129759	0.0349712	0.0396086	0.0266224	0.0520788	3.244532
6880	-15804.12	-15813.67	9.552765	0.117529	0.0904263	0.0929801	0.0930811	0.114233	0.0849036	0.139072	0.0788087	0.0884941	0.162119	0.100846	0.0904133	0.0963032	0.106493	0.120499	0.122187	0.111405	0.118086	0.133091	0.0696068	0.0987955	0.0917069	0.181477	0.0527491	0.0153807	0.0181425	0.0201477	0.0205334	0.0418774	0.0366071	0.0294141	0.0256019	0.0263709	0.0416424	0.083686	0.0207628	0.0354723	0.0361304	0.018343	0.0371349	0.0300167	0.022589	0.0471135	3.162274
6890	-15814.18	-15822.92	8.740539	0.134876	0.123811	0.10215	0.0938157	0.0985926	0.0712972	0.13394	0.074116	0.0884941	0.161783	0.0861209	0.0833243	0.100269	0.0890751	0.119473	0.155755	0.139833	0.0999312	0.102731	0.0784006	0.0810162	0.0963322	0.193842	0.052702	0.0263394	0.0187958	0.0247727	0.0211813	0.0615835	0.0561819	0.0301286	0.0219053	0.0347447	0.0444243	0.0783811	0.0231141	0.0233567	0.0590881	0.0287353	0.0258509	0.045793	0.0239386	0.0335009	3.243497
6900	-15804.97	-15813.71	8.745434	0.130135	0.102133	0.111399	0.123314	0.099816	0.0733245	0.12347	0.0826546	0.0980203	0.176404	0.08887	0.0899408	0.105673	0.0971699	0.100934	0.134199	0.110274	0.109723	0.135112	0.0860179	0.0897594	0.0833733	0.142715	0.0401461	0.0222503	0.0231858	0.017932	0.0286476	0.0554083	0.0460171	0.0384908	0.042838	0.0446068	0.0323188	0.0793136	0.0227123	0.0261986	0.0377931	0.0352053	0.0437132	0.0370016	0.0398437	0.0349525	3.243007
6910	-15808.85	-15818.57	9.713553	0.120506	0.101941	0.0828164	0.0935018	0.112748	0.0858977	0.11135	0.0780093	0.0970936	0.172576	0.0728077	0.0966032	0.0780638	0.103914	0.100841	0.111904	0.119286	0.118928	0.10235	0.0922149	0.0875209	0.0962423	0.142715	0.0469548	0.0240293	0.0171601	0.0303869	0.0422073	0.0485669	0.025106	0.0428109	0.0224791	0.0282809	0.0516965	0.0708459	0.0423101	0.0245939	0.0460793	0.0286654	0.0486282	0.0397746	0.0519102	0.0338781	3.146195
6920	-15807.37	-15816.88	9.506315	0.130115	0.103949	0.0815104	0.109796	0.101184	0.0745266	0.103508	0.0648968	0.0964852	0.160687	0.102625	0.0749127	0.0949692	0.0973779	0.12006	0.138352	0.138389	0.112062	0.122127	0.0628491	0.0921617	0.0683787	0.154962	0.0419616	0.0297501	0.0142652	0.0394873	0.0231043	0.0597818	0.0267034	0.0355869	0.0274916	0.0380036	0.0499697	0.0831641	0.0204622	0.0307721	0.0437452	0.0328294	0.0444225	0.0511166	0.0345337	0.0338824	3.166919
6930	-15810.23	-15818.76	8.530638	0.123024	0.10189	0.0899888	0.0985151	0.10933	0.0771534	0.129278	0.0573157	0.100453	0.166413	0.0940468	0.084769	0.107803	0.106535	0.150296	0.108942	0.14043	0.117815	0.114905	0.0741378	0.087753	0.0886971	0.162754	0.0464897	0.028467	0.0217853	0.0255054	0.0208018	0.0545508	0.0325463	0.03281	0.0422987	0.0324974	0.0461027	0.0888858	0.031333	0.0366879	0.038631	0.0232516	0.0389321	0.0555447	0.0234659	0.0516546	3.264487
6940	-15806.99	-15815.58	8.586483	0.116837	0.0974234	0.116386	0.116605	0.104634	0.0840122	0.119008	0.0827433	0.10312	0.187955	0.0711936	0.0867583	0.107202	0.107297	0.101332	0.108942	0.121403	0.0966926	0.12119	0.0888925	0.0976261	0.0976425	0.181109	0.0494732	0.0385486	0.0367311	0.0228258	0.0170444	0.0590284	0.0284303	0.0383144	0.023611	0.0489911	0.0340516	0.0636201	0.0334253	0.021214	0.0251366	0.034719	0.0530534	0.0406626	0.0298644	0.0441542	3.258902
6950	-15809.55	-15818.87	9.317125	0.100005	0.0869967	0.0904473	0.094552	0.108827	0.0760833	0.137782	0.0718618	0.111337	0.167922	0.0799949	0.101011	0.107202	0.104397	0.0991522	0.118054	0.131924	0.135389	0.136387	0.0905835	0.0726655	0.0939318	0.149066	0.0521689	0.0179873	0.0208171	0.023194	0.0158747	0.0478122	0.0331867	0.0330166	0.024327	0.0323739	0.0379753	0.0712824	0.0394411	0.0421176	0.0277943	0.0409229	0.0618501	0.0275422	0.0220261	0.0485559	3.185838
6960	-15809.2	-15818.48	9.285963	0.117593	0.115869	0.108535	0.110951	0.116001	0.0830728	0.119722	0.0676456	0.103858	0.155854	0.0772833	0.0721002	0.085915	0.0932281	0.109241	0.125565	0.141323	0.104745	0.100499	0.0774827	0.0695412	0.0886966	0.175396	0.0432921	0.0241971	0.0314152	0.0218095	0.0288274	0.0775988	0.0297574	0.0355178	0.0200494	0.0270984	0.0461782	0.0790113	0.0459507	0.0315207	0.0243766	0.0268508	0.0365285	0.0543881	0.0302775	0.0541924	3.188954
6970	-15814.32	-15822.95	8.637686	0.134881	0.0833802	0.0990468	0.0857556	0.122823	0.0754347	0.107787	0.0905843	0.0849519	0.188514	0.0825235	0.11462	0.106138	0.0859879	0.109241	0.137892	0.095418	0.122597	0.106122	0.0801934	0.0861631	0.106506	0.186099	0.0567908	0.0278881	0.0360003	0.0346667	0.0234362	0.0414003	0.0364271	0.0343879	0.0158896	0.0319053	0.0433697	0.0790113	0.0239263	0.0371795	0.0334087	0.0341944	0.0367639	0.0503376	0.0358871	0.0482511	3.253782
6980	-15809.59	-15818.35	8.766413	0.142888	0.0852662	0.100053	0.11138	0.128555	0.0644498	0.135574	0.0630916	0.0990553	0.180287	0.0733759	0.0838982	0.0794868	0.0814171	0.127668	0.13049	0.117683	0.118094	0.124746	0.062245	0.0995359	0.0926555	0.166923	0.0470229	0.0370685	0.0298154	0.0388771	0.0332316	0.0493282	0.0244155	0.0406908	0.01935	0.0237964	0.0531538	0.0790113	0.0428033	0.032253	0.0311301	0.0188352	0.0524505	0.0471424	0.0351243	0.0365915	3.240909
6990	-15806.84	-15815.3	8.457194	0.123021	0.122242	0.101727	0.0989302	0.0974701	0.0768843	0.133782	0.0820591	0.106666	0.168034	0.0850922	0.0840628	0.0927498	0.0919268	0.115289	0.140573	0.145652	0.11885	0.112879	0.105012	0.0948888	0.0695772	0.167623	0.032939	0.0430443	0.0229759	0.0320228	0.0221273	0.0706293	0.0341952	0.0393454	0.0217245	0.0262264	0.0375481	0.0688577	0.0379055	0.0461573	0.0438749	0.0136833	0.03241	0.0374989	0.0236408	0.0500324	3.271831
7000	-15802.42	-15812.22	9.80484	0.128159	0.0956465	0.0910738	0.117179	0.102916	0.0888513	0.127798	0.079222	0.0886515	0.159051	0.0795891	0.0791624	0.105511	0.0931827	0.100628	0.131529	0.124883	0.120887	0.122251	0.0758002	0.0634181	0.0937322	0.160989	0.0619181	0.0339508	0.0312085	0.0208905	0.0185913	0.0504635	0.0363056	0.0370516	0.0240946	0.0274663	0.0542444	0.0728718	0.0252951	0.0268749	0.0321836	0.01589	0.0462479	0.0367829	0.0238521	0.0307736	3.137067
7010	-15816.41	-15825.87	9.46076	0.123174	0.0840206	0.0910738	0.0998909	0.0938847	0.0919981	0.10435	0.0774374	0.0870231	0.16582	0.067888	0.077703	0.116226	0.0984712	0.0884441	0.145562	0.0998956	0.102545	0.137284	0.0862922	0.101357	0.0880067	0.148505	0.06483	0.0212731	0.0178292	0.0401009	0.00793345	0.0518357	0.0466848	0.0412049	0.0419409	0.0336054	0.0558321	0.0782953	0.05162	0.0367586	0.0232896	0.0187358	0.0494026	0.0300271	0.038969	0.0444541	3.171475
7020	-15799.13	-15808.13	9.000227	0.123365	0.0886312	0.0856019	0.109166	0.129995	0.0922953	0.116102	0.0830915	0.120639	0.185032	0.067888	0.0849813	0.0875345	0.10261	0.104182	0.131882	0.130924	0.107508	0.114849	0.0816225	0.094465	0.0858172	0.155649	0.0364134	0.0274807	0.0176804	0.0252935	0.0125874	0.0617512	0.0223405	0.0376626	0.0291347	0.0328907	0.0470298	0.0871844	0.042801	0.0387349	0.0351929	0.0300495	0.0474231	0.0333687	0.0242933	0.0443837	3.217528
7030	-15819.69	-15828.55	8.853244	0.123679	0.0914895	0.099938	0.104537	0.114811	0.0812495	0.103368	0.0846696	0.0999756	0.167914	0.0779835	0.0791789	0.103349	0.0779968	0.125852	0.12977	0.136906	0.0971247	0.11326	0.0859883	0.0757706	0.0627097	0.174439	0.04167	0.0589089	0.0341876	0.0288985	0.0141431	0.038494	0.0461016	0.0340172	0.0512949	0.035386	0.0492697	0.0727653	0.0257078	0.0279517	0.0493248	0.0269941	0.0542865	0.053327	0.0381905	0.0393486	3.232226
7040	-15808.79	-15818.03	9.239344	0.120045	0.110725	0.10353	0.0982623	0.0936258	0.0858693	0.117101	0.0836847	0.0845486	0.159272	0.0770221	0.0725101	0.103781	0.0852218	0.109499	0.128911	0.1377	0.114042	0.107331	0.069246	0.0828686	0.105366	0.181846	0.0606712	0.0202472	0.0340683	0.0260354	0.0130266	0.0493833	0.035893	0.0340172	0.0236073	0.0209352	0.0506265	0.0949195	0.0404379	0.0369605	0.0606498	0.0139425	0.0567441	0.0232238	0.0286097	0.0376094	3.193616
7050	-15804.99	-15814.41	9.423261	0.121243	0.105499	0.0891026	0.0994108	0.116706	0.0929931	0.117101	0.0654535	0.0966535	0.165922	0.0828986	0.0788047	0.0820833	0.0939411	0.118188	0.131437	0.128176	0.114042	0.104339	0.0792351	0.101325	0.108777	0.16569	0.0610617	0.035629	0.0177357	0.0332291	0.0337097	0.0486105	0.0282466	0.0268308	0.0187609	0.0180021	0.0506265	0.0622252	0.03471	0.0401567	0.0325916	0.0341647	0.0283291	0.0433528	0.0165855	0.0516463	3.175225
7060	-15807.82	-15817.15	9.336311	0.109659	0.11569	0.101014	0.089767	0.107246	0.0784376	0.116492	0.0764117	0.0966535	0.162112	0.0699235	0.0671606	0.0772949	0.0813958	0.0995421	0.154779	0.140718	0.104141	0.12985	0.0710086	0.0949003	0.0838002	0.157373	0.0645545	0.0310701	0.0192298	0.0261259	0.030231	0.0671767	0.0371771	0.0454483	0.0195725	0.0118699	0.0506265	0.0772653	0.0448697	0.0409361	0.0453118	0.0340774	0.0379946	0.0451676	0.0206065	0.04924	3.18392
7070	-15812.29	-15821.28	8.986862	0.138828	0.0936279	0.111807	0.0863915	0.113628	0.0702822	0.115215	0.0749781	0.0908521	0.156137	0.077074	0.0871772	0.103359	0.132936	0.106439	0.112276	0.108925	0.140619	0.108671	0.074486	0.0926515	0.0777426	0.166748	0.0480031	0.0315773	0.0186689	0.0273944	0.0251458	0.0616125	0.0425344	0.0275066	0.0305352	0.015787	0.0596064	0.0891504	0.0291081	0.0238231	0.0563465	0.0417452	0.03537	0.0297789	0.0293851	0.054936	3.218865
7080	-15808.72	-15818.09	9.373777	0.142744	0.0992372	0.100188	0.10137	0.1066	0.0868639	0.128314	0.0628867	0.0904578	0.144076	0.0827419	0.0953034	0.0944284	0.121642	0.12002	0.111737	0.120458	0.101638	0.114456	0.0831547	0.0873748	0.0985347	0.150036	0.0488454	0.0397284	0.0132418	0.0317345	0.0245718	0.0583297	0.0371907	0.0394513	0.0250084	0.0242932	0.049026	0.0974572	0.0264449	0.0287139	0.0354721	0.0305423	0.0263935	0.032511	0.0310146	0.0359393	3.180173
7090	-15817.5	-15824.81	7.314859	0.142312	0.0910763	0.107009	0.123816	0.113937	0.0829908	0.146301	0.0847789	0.119413	0.18062	0.0638799	0.099609	0.0924831	0.102021	0.101831	0.13427	0.132948	0.115588	0.150304	0.0945185	0.0857023	0.0820977	0.175659	0.043959	0.0307224	0.00992486	0.031939	0.0302749	0.0581868	0.0271639	0.038802	0.0195793	0.0477541	0.0434761	0.0737236	0.0523039	0.032387	0.0453658	0.0283392	0.0322573	0.040946	0.0303057	0.0454873	3.386065
7100	-15809.68	-15819.19	9.516455	0.144119	0.0835005	0.103413	0.0990057	0.0878598	0.0746131	0.140179	0.0724296	0.104313	0.157745	0.0797969	0.0780528	0.112306	0.102021	0.122193	0.114679	0.126793	0.111037	0.11113	0.0556195	0.0985847	0.0721375	0.162384	0.0427556	0.0215454	0.00890814	0.0302918	0.0332745	0.0706113	0.0268416	0.037274	0.0327678	0.027405	0.0561965	0.0703077	0.031623	0.0292979	0.0375234	0.0384368	0.0439462	0.044845	0.0241158	0.0440258	3.165905
7110	-15817.65	-15824.83	7.184176	0.13109	0.114642	0.0931429	0.0980058	0.117016	0.0833993	0.15807	0.069054	0.114478	0.172183	0.0688656	0.0948872	0.0943977	0.106536	0.122193	0.113685	0.126793	0.120829	0.119229	0.0886507	0.0756588	0.0765065	0.178397	0.0624762	0.0285504	0.0174429	0.0313636	0.0369166	0.0670755	0.0373554	0.0553568	0.0355309	0.0450641	0.0771632	0.0705944	0.0395006	0.0214994	0.0448597	0.0448271	0.0459207	0.0371038	0.0175949	0.0452264	3.399133
